Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
14:00:00.000Z,14:15:00.000Z,17.88541603088379,,0.3529393,32.6144066,0.3529393,32.6144066,,,,,,,,900000,,,,,
14:15:00.000Z,14:30:00.000Z,17.88541603088379,,0.3529464,32.6144857,0.3529464,32.6144857,,,,,,,,900000,,,,,
14:30:00.000Z,14:45:00.000Z,17.88541603088379,,,,,,,,,2,,,,900000,,,,,
14:45:00.000Z,15:00:00.000Z,17.885415953869693,,,,,,,,,137,,,,900000,,,,,
15:00:00.000Z,15:15:00.000Z,17.88541591160989,,,,,,,,,12,,,,900000,,,,,
15:15:00.000Z,15:30:00.000Z,17.88541591160989,,0.3529391,32.6144764,0.3529391,32.6144764,,,,21,,,,900000,,,,,
15:30:00.000Z,15:45:00.000Z,17.88541591160989,,,,,,,,,,,,,900000,,,,,
15:45:00.000Z,16:00:00.000Z,22.393844414595005,33.18691396713257,,,,,0.2963866889476776,0.2963866889476776,0.2963866889476776,155,,,,507076,67610,,,,
16:00:00.000Z,16:15:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,,
16:15:00.000Z,16:30:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,,
16:30:00.000Z,16:45:00.000Z,17.88541603088379,,,,,,,,,,,,,900000,,,,,
16:45:00.000Z,17:00:00.000Z,17.88541594420113,,,,,,,,,,,,,900000,,,,,
17:00:00.000Z,17:15:00.000Z,46.936539725975564,371.7023649215698,0.3500968,32.6133306,0.3540686,32.6149272,0.9202772621013128,1.6787688732147217,0.3616037964820862,451,,,,190351,435661,,,,
17:15:00.000Z,17:30:00.000Z,17.8854153053985,,,,,,,,,,,,,,,,,,
17:30:00.000Z,17:45:00.000Z,25.461323293622776,61.39564323425293,0.2963954,32.6090223,0.2969471,32.6092804,0.6241705463554154,1.0220863819122314,0.24947872757911682,180,,,,493997,113611,,,,
17:45:00.000Z,18:00:00.000Z,17.885415736341663,,,,,,,,,102,,,,900000,,,,,
18:00:00.000Z,18:15:00.000Z,35.46348789157811,46.28152146700724,0.2963954,32.6090223,0.2969471,32.6092804,0.3386419713497162,0.3386419713497162,0.3386419713497162,96,,,,636393,263607,,,,
18:15:00.000Z,18:30:00.000Z,24.148871709067535,49.1906369649996,,,,,0.6193639636039734,0.6193639636039734,0.6193639636039734,104,,,,806071,93929,,,,
18:30:00.000Z,18:45:00.000Z,17.885416156227432,,,,,,,,,1,,,,900000,,,,,
18:45:00.000Z,19:00:00.000Z,17.885416156227432,,,,,,,,,19,,,,900000,,,,,
19:00:00.000Z,19:15:00.000Z,17.885415871938072,,,,,,,,,,,,,,,,600000,300000,
19:15:00.000Z,19:30:00.000Z,17.88541555404663,,,,,,,,,,,,,,,,,900000,
19:30:00.000Z,19:45:00.000Z,17.885415903727214,,,,,,,,,,,,,,,,660000,240000,
19:45:00.000Z,20:00:00.000Z,17.88541603088379,,,,,,,,,,,,,,,,900000,,
20:00:00.000Z,20:15:00.000Z,17.88541603088379,,,,,,,,,,,,,,,,900000,,
20:15:00.000Z,20:30:00.000Z,17.88541603088379,,,,,,,,,,,,,,,,900000,,
20:30:00.000Z,20:45:00.000Z,17.885415018015895,,,,,,,,,,,,,,,,240000,660000,
20:45:00.000Z,21:00:00.000Z,17.885414649700298,,,,,,,,,,,,,,,,,900000,
21:00:00.000Z,21:15:00.000Z,17.885415621961968,0.5743589743589743,,,,,,,,,,,,,,,420000,300000,180000
21:15:00.000Z,21:30:00.000Z,17.88541503574537,0.6153846153846154,,,,,,,,,,,,,,,,900000,
21:30:00.000Z,21:45:00.000Z,17.885415300580597,0.6153846153846154,,,,,,,,,,,,,,,540000,360000,
21:45:00.000Z,22:00:00.000Z,17.885415477137414,0.6153846153846154,,,,,,,,,,,,,,,900000,,
22:00:00.000Z,22:15:00.000Z,17.88541577246881,0.6153846153846154,,,,,,,,,,,,,,,420000,480000,
22:15:00.000Z,22:30:00.000Z,17.8854163063897,0.6153846153846154,,,,,,,,,,,,,,,780000,120000,
22:30:00.000Z,22:45:00.000Z,17.88541634877523,0.6153846153846154,,,,,,,,,,,,,,,900000,,
22:45:00.000Z,23:00:00.000Z,17.885416685932814,0.6153846153846154,,,,,,,,,,,,,,,480000,420000,
23:00:00.000Z,23:15:00.000Z,17.885416308316316,0.6153846153846154,,,,,,,,,,,,,,,660000,240000,
23:15:00.000Z,23:30:00.000Z,17.88541603088379,0.6153846153846154,,,,,,,,,,,,,,,900000,,
23:30:00.000Z,23:45:00.000Z,17.88541603088379,0.6153846153846154,,,,,,,,,,,,,,,900000,,
23:45:00.000Z,00:00:00.000Z,17.88541603088379,0.6153846153846154,,,,,,,,,,,,,,,900000,,
